,station_name,lng,lat
1457,Public Rack - Bell Ave & 95th St,-87.68,41.72
1458,Public Rack - Independence Blvd & Roosevelt,-87.72,41.87
1459,Public Rack - Marshfield Ave & 87th St,-87.66,41.74
1460,Public Rack - Pullman - Planet Fitness,-87.6,41.7
1461,Public Rack - King Dr & 83rd St,-87.61,41.74
1462,Public Rack - Marshfield Ave & 45th St,-87.67,41.81
1463,Western Ave & 28th St,-87.68512183333333,41.84146666666667
1464,Broadway & Wilson Ave,-87.65836233333333,41.96514716666667
1465,Malcolm X College,-87.673895,41.877618
1466,Public Rack - Hamilton Ave & 95th St,-87.68,41.72
1467,Public Rack - Cottage Grove Ave & 87th St,-87.61,41.74
1468,Public Rack - Kedzie & 103rd St - East,-87.7,41.71
1469,Public Rack - Damen Ave & 47th St,-87.68,41.81
1470,Public Rack - Racine Ave & 76th,-87.65,41.76
1471,Public Rack - Percy Julian HS,-87.65,41.71
1472,Public Rack - Cottage Grove & 85th St,-87.6,41.74
1473,Public Rack - Michigan Ave & 96th St,-87.62,41.72
1474,Public Rack - Michigan Ave & 113th St,-87.62,41.69
1475,Public Rack - Newcastle Ave & Belmont Ave,-87.8,41.94
1476,Public Rack - Perry Ave & 108th Pl,-87.63,41.7
1477,Public Rack - Kedzie Ave & Chicago Ave,-87.71,41.9
1478,Public Rack - Parnell Ave & 103rd St,-87.64,41.71
1479,Public Rack - Kedzie Ave & 54th St - SW,-87.7,41.8
1480,Public Rack - Kedzie Ave & 58th St,-87.7,41.79
1481,Public Rack - Walden Pkwy & 99th St,-87.67,41.71
1482,Campbell Ave & Montrose Ave (Temp),-87.693536,41.961572
1483,Public Rack - Prairie Ave & Garfield Blvd N,-87.62,41.79
1484,Green St & Madison Ave*,-87.64883190393448,41.88182737657135
1485,Public Rack - Western Ave & 79th St,-87.68,41.75
1486,Public Rack - Claremont Ave & 71st St,-87.68,41.76
1487,Public Rack - Pullman Community Center,-87.59,41.7
1488,Public Rack - Cottage Grove Ave & 98th St,-87.6,41.72
1489,Public Rack - Kedzie Ave & Walnut St,-87.71,41.89
1490,Loomis St & Lexington St*,-87.66154959797859,41.87216831488104
1491,Public Rack - May St & 78th St,-87.65,41.75
1492,Public Rack - Bensley Ave & 103rd St,-87.56,41.71
1493,Wells St & Institute Pl,-87.63442039489746,41.89737986072316
1494,Public Rack - Lafayette Ave & 87th St SW,-87.63,41.74
1495,Public Rack - Talman Ave & Pershing Rd,-87.69,41.82
1496,Public Rack - Garfield Park Conservatory,-87.72,41.89
1497,Public Rack - Ewing Ave & 107th St,-87.54,41.7
1498,Public Rack - Fairfield Ave & 63rd St,-87.69,41.78
1499,Public Rack - Halsted St & 111th St,-87.64,41.69
1500,Public Rack - Jeffery Blvd & 83rd St,-87.57,41.74
1501,Public Rack - Laflin St & 51st St,-87.66,41.8
1502,Public Rack - Baltimore Ave & 132nd St,-87.55,41.66
1503,Public Rack - Halsted St & 76th St,-87.64,41.76
1504,Public Rack - Cottage Grove Ave & 92nd St,-87.6,41.73
1505,Public Rack - Longwood Dr & 111th St,-87.67,41.69
1506,Public Rack - Vincennes Ave & 95th St,-87.65,41.72
1507,Public Rack - Houston Ave & 131st St,-87.55,41.66
1508,Public Rack - Abbott Park,-87.62,41.72
1509,Public Rack - Robert Fulton Elementary School,-87.67,41.8
1510,Public Rack - Buffalo Ave & 133rd St,-87.54,41.65
1511,Public Rack - Christiana Ave & 55th St,-87.71,41.79
1512,Public Rack - Ewing Ave & 95th St,-87.54,41.72
1513,Public Rack - Ellis Ave & Doty Ave,-87.6,41.66
1514,Public Rack - Ewing Ave & 96th St S,-87.54,41.72
1515,Public Rack - Michigan Ave & 119th St,-87.62,41.68
1516,Public Rack - Brighton Park Branch Chicago Library,-87.7,41.82
1517,Public Rack - Maplewood Ave & 63rd St,-87.69,41.78
1518,Public Rack - Wentworth Ave & 79th St,-87.63,41.75
1519,Public Rack - 63rd & Western Ave S,-87.68,41.78
1520,Clark St & Touhy Ave,-87.6743671152,42.01256011541
1521,Greenview Ave & Fullerton Ave,-87.6658,41.92533
1522,Paulina St & Montrose Ave,-87.671387,41.961507
1523,State St & Randolph St,-87.62783423066139,41.88462107257936
1524,Honore St & Division St,-87.673935,41.903119
1525,Broadway & Sheridan Rd,-87.649993,41.952833
1526,Damen Ave & Clybourn Ave,-87.677856,41.931931
1527,Clinton St & Washington Blvd,-87.64117,41.88338
1528,Broadway & Granville Ave,-87.6602845349,41.9947796884
1529,Stockton Dr & Wrightwood Ave,-87.638742,41.93132
1530,Larrabee St & Kingsbury St,-87.642884,41.897764
1531,St. Clair St & Erie St,-87.62279838323593,41.89434513742426
1532,Clark St & Ida B Wells Dr,-87.6305845355,41.8759326655
1533,Indiana Ave & Roosevelt Rd,-87.623041,41.867888
1534,Clark St & Schreiber Ave,-87.6713773393,41.99925182186
1535,Michigan Ave & Washington St,-87.6246839761734,41.8839840647265
1536,Milwaukee Ave & Rockwell St,-87.69265919923781,41.92019556200566
1537,Halsted St & Roscoe St,-87.64895,41.94367
1538,Wolcott Ave & Polk St,-87.673688,41.871262
1539,Emerald Ave & 31st St,-87.645143,41.838198
1540,Indiana Ave & 40th St,-87.6216,41.82168
1541,Shore Dr & 55th St,-87.580715,41.795212
1542,Ashland Ave & Wrightwood Ave,-87.668507,41.92883
1543,Daley Center Plaza,-87.629634,41.884241
1544,Southport Ave & Waveland Ave,-87.66394,41.94815
1545,Elston Ave & Cortland St,-87.66674637794495,41.91643342912655
1546,Clark St & Lake St,-87.6308760584,41.88602082773
1547,Clark St & Chicago Ave,-87.63089,41.89675
1548,Orleans St & Merchandise Mart Plaza,-87.63639,41.888243
1549,Clark St & Bryn Mawr Ave,-87.669154,41.983593
1550,Greenview Ave & Jarvis Ave,-87.66857,42.015962
1551,Western Ave & Granville Ave,-87.689438282,41.99416136902
1552,Glenwood Ave & Morse Ave,-87.6655023944,42.00797192287
1553,Sedgwick St & Huron St,-87.638437,41.894666
1554,Lake Park Ave & 47th St,-87.591875,41.809443
1555,Clinton St & Jackson Blvd,-87.64098107814789,41.87831661183069
1556,Desplaines St & Jackson Blvd,-87.64394760131836,41.87811890091227
1557,State St & 35th St,-87.62679755687714,41.8310363140161
1558,Damen Ave & Wabansia Ave,-87.68,41.91
1559,Peoria St & Jackson Blvd,-87.64961779117584,41.8776415962753
1560,Paulina Ave & North Ave,-87.66993016004562,41.90985465216731
1561,Dearborn St & Adams St,-87.6297910363,41.8793563587
1562,Hampden Ct & Diversey Ave,-87.64,41.93
1563,Paulina St & Howard St,-87.673573,42.019159
1564,Broadway & Ridge Ave,-87.6602738295,41.9840446107
1565,Clark St & Elm St,-87.63128,41.902973
1566,Glenwood Ave & Touhy Ave,-87.666058,42.012701
1567,Franklin St & Monroe St,-87.635185,41.880317
1568,Orleans St & Hubbard St,-87.636618,41.890028
1569,State St & Pearson St,-87.628722,41.897448
1570,Western Ave & 21st St,-87.685838,41.854109
1571,Broadway & Waveland Ave,-87.648636,41.949074
1572,Dorchester Ave & 49th St,-87.592464,41.805772
1573,Dodge Ave & Main St,-87.69918769598006,42.03463185161588
1574,Wabash Ave & Grand Ave,-87.626761,41.891466
1575,Southport Ave & Wellington Ave,-87.663576,41.935733
1576,Kimball Ave & Belmont Ave,-87.711561,41.939398
1577,Larrabee St & Division St,-87.6433534936,41.90348607004
1578,Millennium Park,-87.62408432,41.8810317
1579,Wolcott (Ravenswood) Ave & Montrose Ave,-87.676169,41.961406
1580,Sheridan Rd & Montrose Ave,-87.65464,41.96167
1581,Benson Ave & Church St,-87.683485,42.048214
1582,Campbell Ave & North Ave,-87.689556,41.910535
1583,Canal St & Jackson Blvd,-87.639366,41.877245
1584,Wood St & Taylor St (Temp),-87.67373085021973,41.869265218438194
1585,Damen Ave & Walnut (Lake) St,-87.677009,41.885951
1586,Clinton St & Lake St,-87.641823,41.885637
1587,Kedzie Ave & Milwaukee Ave,-87.707857,41.929567
1588,N Southport Ave & W Newport Ave,-87.66,41.94
1589,Ashland Ave & Grand Ave,-87.666611,41.891072
1590,State St & 54th St,-87.625923,41.796642
1591,Wabash Ave & Cermak Rd,-87.626488,41.852619
1592,Michigan Ave & 14th St,-87.623727,41.864059
1593,Wells St & Huron St,-87.634362,41.894722
1594,Clark St & Winnemac Ave,-87.6678554713726,41.97334764047304
1595,Damen Ave & Cortland St,-87.677335,41.915983
1596,Lincoln Ave & Waveland Ave,-87.675278,41.948797
1597,Sheffield Ave & Kingsbury St,-87.653106,41.910522
1598,Lincoln Ave & Belle Plaine Ave,-87.68016144633293,41.95600355078549
1599,Sheridan Rd & Irving Park Rd,-87.654406,41.954245
1600,Canal St & Taylor St,-87.639474,41.870257
1601,Broadway & Thorndale Ave,-87.6601406209,41.98974251144
1602,Ellis Ave & 53rd St,-87.6009581145,41.79933626261
1603,Larrabee St & North Ave,-87.6435,41.91021
1604,South Shore Dr & 71st St,-87.5656875719,41.7664094567
1605,Clark St & 9th St (AMLI),-87.631246,41.870816
1606,Ashland Ave & Blackhawk St,-87.667252,41.907066
1607,Eastlake Ter & Rogers Ave,-87.66505792737007,42.0208872805206
1608,Laflin St & Cullerton St,-87.66355991363525,41.85491457576575
1609,Wilton Ave & Diversey Pkwy,-87.652705,41.932418
1610,Clark St & Drummond Pl,-87.644336,41.931248
1611,Ashland Ave & Belle Plaine Ave,-87.668835,41.956057
1612,Financial Pl & Ida B Wells Dr,-87.6330940425396,41.8750236280333
1613,Chicago Ave & Sheridan Rd,-87.677821,42.050491
1614,Indiana Ave & 31st St,-87.621857,41.838842
1615,Aberdeen St & Monroe St,-87.655519,41.880419
1616,Michigan Ave & 8th St,-87.623981,41.872773
1617,Sedgwick St & Webster Ave,-87.638888,41.922167
1618,Columbus Dr & Randolph St,-87.619521,41.884728
1619,Troy St & Elston Ave,-87.7066499009,41.94524356848
1620,Ashland Ave & Lake St,-87.66717,41.88592
1621,Cottage Grove Ave & Oakwood Blvd,-87.6071,41.822985
1622,Green St & Madison St,-87.648789,41.881892
1623,Clark St & Randolph St,-87.63188991,41.884576228
1624,Greenview Ave & Diversey Pkwy,-87.66593635082245,41.93258963429789
1625,State St & Van Buren St,-87.627844,41.877181
1626,Damen Ave & Thomas St (Augusta Blvd),-87.677409,41.901315
1627,Cityfront Plaza Dr & Pioneer Ct,-87.622072,41.890573
1628,Wood St & 35th St,-87.6702983089,41.83010465416
1629,Ogden Ave & Chicago Ave,-87.6540612729,41.896362458
1630,Damen Ave & Cullerton St,-87.67569959163664,41.854966518753926
1631,Logan Blvd & Elston Ave,-87.684158,41.929465
1632,Clark St & Lunt Ave,-87.67411172389984,42.00901118058077
1633,Kilbourn Ave & Irving Park Rd,-87.740569,41.953733
1634,Sheridan Rd & Buena Ave,-87.654966,41.958494
1635,Rhodes Ave & 32nd St,-87.613533,41.836208
1636,Sheffield Ave & Webster Ave,-87.653818,41.92154
1637,Pine Grove Ave & Irving Park Rd,-87.648043,41.954383
1638,Bissell St & Armitage Ave,-87.65218198299408,41.91801814237187
1639,Marine Dr & Ainslie St,-87.650154,41.9716
1640,Woodlawn Ave & 55th St,-87.596471,41.795264
1641,Kosciuszko Park,-87.7237773635,41.93058537138
1642,Western Ave & Leland Ave,-87.68870428204536,41.966399801840986
1643,Spaulding Ave & Division St,-87.709219571,41.90270659438
1644,Kedzie Ave & Bryn Mawr Ave,-87.70888656377792,41.98222975911517
1645,Theater on the Lake,-87.630834,41.926277
1646,University Ave & 57th St,-87.599861,41.791478
1647,Shedd Aquarium,-87.6153553902,41.86722595682
1648,Ridge Blvd & Touhy Ave,-87.6829126443,42.01213227742
1649,Sedgwick St & North Ave,-87.638677,41.911386
1650,Wentworth Ave & Cermak Rd,-87.63193130493164,41.85308455741279
1651,Sheffield Ave & Wrightwood Ave,-87.653833,41.928712
1652,Mies van der Rohe Way & Chicago Ave,-87.62175768613815,41.896944626370825
1653,Clark St & Montrose Ave,-87.666036,41.961588
1654,LaSalle St & Adams St,-87.6319852213,41.87934437346
1655,Winchester Ave & Elston Ave,-87.6764600747,41.92409085038
1656,Claremont Ave & Hirsch St,-87.685854,41.907781
1657,Wells St & Polk St,-87.633502,41.872596
1658,Central Park Ave & Elbridge Ave,-87.7168892935,41.93533728263
1659,Indiana Ave & 26th St,-87.622481,41.845687
1660,Morgan St & Pershing Rd,-87.650931,41.823613
1661,Racine Ave & Belmont Ave,-87.658865,41.939743
1662,California Ave & Cortez St,-87.696704,41.900363
1663,Racine Ave & 18th St,-87.656495,41.858166
1664,Western Ave & Winnebago Ave,-87.687022,41.91552
1665,Field Museum,-87.617867,41.865312
1666,Clinton St & Roosevelt Rd,-87.6410879593,41.8671177825
1667,Rush St & Superior St,-87.6259080327,41.89576474564
1668,Calumet Ave & 35th St,-87.618034,41.831379
1669,Franklin St & Jackson Blvd,-87.6353211408,41.8777079559
1670,Damen Ave & Wellington Ave,-87.67842,41.93588
1671,Kimbark Ave & 53rd St,-87.594747,41.799568
1672,Ada St & Washington Blvd,-87.661206,41.88283
1673,Damen Ave & Leland Ave,-87.679028,41.967094
1674,Western Ave & Walton St,-87.6865960164,41.89841768945
1675,Western Ave & Fillmore St,-87.686234,41.868563
1676,Stave St & Armitage Ave,-87.691392,41.917741
1677,Calumet Ave & 18th St,-87.619407,41.857611
1678,Fairbanks St & Superior St,-87.620104,41.895748
1679,Halsted St & 35th St,-87.647172,41.830661
1680,Clark St & Berwyn Ave,-87.66856491565704,41.97803062248656
1681,Canal St & Madison St,-87.639833,41.882091
1682,McClurg Ct & Erie St,-87.617854,41.894503
1683,Desplaines St & Kinzie St,-87.6444478533,41.888716036
1684,Broadway & Wilson - Truman College Vaccination Site,-87.658139,41.965221
1685,Sheffield Ave & Wellington Ave,-87.65266209840775,41.9362534831413
1686,Wabash Ave & 16th St,-87.625813,41.860384
1687,Troy St & North Ave,-87.7052804871,41.90976930169
1688,Eckhart Park,-87.66098386,41.89637337
1689,Winthrop Ave & Lawrence Ave,-87.657659,41.968812
1690,Southport Ave & Belmont Ave,-87.6637476682663,41.93947775040509
1691,LaSalle St & Jackson Blvd,-87.631929,41.878166
1692,Canal St & Monroe St,-87.63953,41.88169
1693,Ridge Blvd & Howard St,-87.68452,42.019276
1694,Halsted St & Willow St,-87.648755,41.913865
1695,Damen Ave & Pierce Ave,-87.6776919292,41.9093960065
1696,Perry Ave & 69th St,-87.6281959291,41.76929308995
1697,Rockwell St & Fletcher St,-87.69,41.94
1698,MLK Jr Dr & 29th St,-87.617,41.842052
1699,Racine Ave & Fullerton Ave,-87.65840426,41.92556258
1700,Wells St & Elm St,-87.634324,41.903222
1701,Leavitt St & Armitage Ave,-87.682437,41.917805
1702,California Ave & North Ave,-87.6972,41.91044
1703,Clifton Ave & Armitage Ave,-87.656936,41.918216
1704,Wood St & Augusta Blvd,-87.6722,41.899181
1705,Southport Ave & Roscoe St,-87.66402,41.943739
1706,Dearborn Pkwy & Delaware Pl,-87.629912,41.898969
1707,Conservatory Dr & Lake St,-87.716866,41.885502
1708,Western Ave & Division St,-87.687275,41.902893
1709,Clark St & Elmdale Ave,-87.66972362995148,41.99086044812557
1710,Michigan Ave & Ida B Wells Dr,-87.624426,41.876243
1711,Lake Park Ave & 56th St,-87.587782,41.793242
1712,Clarendon Ave & Leland Ave,-87.650001,41.967968
1713,Base - 2132 W Hubbard Warehouse,-87.68065094947815,41.88995451607409
1714,N Green St & W Lake St,-87.65,41.89
1715,Milwaukee Ave & Wabansia Ave,-87.681391,41.912616
1716,Franklin St & Chicago Ave,-87.63566762208939,41.896746973093805
1717,Streeter Dr & Grand Ave,-87.612043,41.892278
1718,Calumet Ave & 21st St,-87.6191537415,41.85418424947
1719,Clybourn Ave & Division St,-87.640552,41.904613
1720,May St & Taylor St,-87.6554864,41.8694821
1721,Ogden Ave & Roosevelt Rd,-87.68469707,41.86650148316
1722,Ashland Ave & Division St,-87.667747,41.90345
1723,Damen Ave & Melrose Ave,-87.6785,41.9406
1724,63rd St Beach,-87.57632374763489,41.78091096424803
1725,Sheridan Rd & Lawrence Ave,-87.654691,41.969517
1726,Stony Island Ave & 64th St,-87.586647,41.778881
1727,Kilbourn & Roscoe,-87.74,41.94
1728,Carpenter St & Huron St,-87.653449,41.894556
1729,Ashland Ave & Grace St,-87.6687,41.950687
1730,Blue Island Ave & 18th St,-87.661535,41.857556
1731,Southport Ave & Wrightwood Ave,-87.663913,41.928773
1732,Federal St & Polk St,-87.6295437729,41.87207763285
1733,Michigan Ave & 18th St,-87.62455,41.857813
1734,Clark St & Armitage Ave,-87.636282,41.918306
1735,Dearborn St & Van Buren St,-87.629155,41.876268
1736,Leavitt St & Division St,-87.683825,41.902997
1737,DuSable Lake Shore Dr & Diversey Pkwy,-87.636427,41.932588
1738,Rockwell St & Eastwood Ave,-87.6936384935,41.96590013976
1739,Michigan Ave & Jackson Blvd,-87.62408,41.87785
1740,Wentworth Ave & 24th St (Temp),-87.6321405172348,41.85008369347577
1741,Central St & Girard Ave,-87.686152,42.064313
1742,Kedzie Ave & Lake St,-87.7063037436,41.88460328501
1743,Halsted St & 51st St,-87.645213904,41.80183164049
1744,Montrose Harbor,-87.638181,41.963982
1745,Austin Blvd & Lake St,-87.774446,41.887919
1746,Lakefront Trail & Bryn Mawr Ave,-87.6523104689,41.98403669612
1747,Southport Ave & Clybourn Ave,-87.663712,41.920771
1748,Wallace St & 35th St,-87.64118358492851,41.83101432992121
1749,DuSable Lake Shore Dr & Monroe St,-87.616743,41.880958
1750,Kilpatrick Ave & Parker Ave,-87.74,41.93
1751,Manor Ave & Leland Ave,-87.700825,41.965875
1752,Artesian Ave & Hubbard St,-87.6882193648,41.88949181977
1753,DuSable Lake Shore Dr & North Blvd,-87.626804,41.911722
1754,Woodlawn Ave & Lake Park Ave,-87.5970051479,41.81409271048
1755,Spaulding Ave & Armitage Ave,-87.71022096276283,41.91710803478932
1756,Knox Ave & Montrose Ave,-87.745359,41.960631
1757,Ellis Ave & 60th St,-87.6010727606,41.78509714636
1758,McClurg Ct & Ohio St,-87.61728912591934,41.892592119709725
1759,Morgan St & 18th St,-87.651073,41.858086
1760,Ashland Ave & Augusta Blvd,-87.6677,41.899643
1761,California Ave & 21st St,-87.69574239850043,41.8538040657915
1762,Western Ave & Gunnison St,-87.69,41.97
1763,Broadway & Berwyn Ave,-87.659753,41.978353
1764,Western Ave & Howard St,-87.690048,42.018901
1765,Rockwell St & 57th St,-87.69,41.79
1766,Damen Ave & 33rd St,-87.68,41.83
1767,Lincoln Ave & Peterson Ave,-87.71,41.99
1768,Halsted St & North Branch St,-87.64854490756989,41.89939028549696
1769,Ritchie Ct & Banks St,-87.626217,41.906866
1770,Halsted St & 111th St,-87.64261186122894,41.69226255589166
1771,Dearborn St & Erie St,-87.629318,41.893992
1772,Clarendon Ave & Gordon Ter,-87.64950513839722,41.95786652415174
1773,California Ave & Montrose Ave,-87.695439,41.961068
1774,Damen Ave & 51st St,-87.674684,41.800908
1775,Lawndale Ave & 30th St,-87.72,41.84
1776,Sacramento Blvd & Franklin Blvd,-87.70260751247406,41.89046879243862
1777,Clark St & Jarvis Ave,-87.675005,42.015963
1778,Western Ave & 24th St,-87.685109,41.84847
1779,Elston Ave & Wabansia Ave,-87.664169,41.912919
1780,Damen Ave & Grand Ave,-87.676842212677,41.891264346481535
1781,DuSable Lake Shore Dr & Belmont Ave,-87.639192,41.940775
1782,Hoyne Ave & 47th St,-87.67718,41.808227
1783,Archer (Damen) Ave & 37th St,-87.683144,41.826712
1784,Greenwood Ave & 47th St,-87.599383,41.809835
1785,Fort Dearborn Dr & 31st St,-87.608218,41.838556
1786,California Ave & Milwaukee Ave,-87.697153,41.922695
1787,Wabash Ave & 9th St,-87.625734,41.870769
1788,Lincoln Ave & Winona St,-87.6925025594,41.97491129677
1789,Halsted St & Maxwell St,-87.647071,41.864883
1790,Clarendon Ave & Junior Ter,-87.649603,41.961004
1791,Stony Island Ave & 82nd St,-87.586005,41.746559
1792,Lavergne Ave & 46th St,-87.75,41.81
1793,Drake Ave & Addison St,-87.717582,41.947326
1794,Ashland Ave & 50th St,-87.664699,41.803023
1795,Sacramento Blvd & Fulton Ave,-87.7,41.89
1796,Lawndale Ave & 111th St,-87.71288573741913,41.69131919221066
1797,Wells St & Hubbard St,-87.634266,41.889906
1798,Clark St & Schiller St,-87.631501,41.907993
1799,Kingsbury St & Erie St,-87.64169722795485,41.89380805624359
1800,Southport Ave & Clark St,-87.664199,41.957081
1801,Virginia Ave & Catalpa Ave,-87.7,41.98
1802,Broadway & Cornelia Ave,-87.646439,41.945529
1803,Hoyne Ave & Balmoral Ave,-87.681932,41.979851
1804,Lincolnwood Dr & Central St,-87.715297,42.064854
1805,Ada St & 113th St,-87.65547573566435,41.687561623357375
1806,Halsted St & 47th Pl,-87.6456165545,41.80813391481
1807,Christiana Ave & Lawrence Ave,-87.7118306675,41.96835449363
1808,LaSalle St & Washington St,-87.63253,41.882664
1809,Harper Ave & 59th St,-87.5883151702,41.78794281287
1810,Ellis Ave & 55th St,-87.6014497734,41.79430062054
1811,Cannon Dr & Fullerton Ave,-87.6344287848,41.9267559875
1812,Richmond St & Lincoln Ave,-87.7,41.99
1813,California Ave & Fletcher St,-87.698007756,41.93842879148
1814,Ashland Ave & Archer Ave,-87.6656098589,41.83920868403
1815,May St & Cullerton St,-87.654127,41.855136
1816,Leavitt St & Lawrence Ave,-87.684001,41.968885
1817,Michigan Ave & Pearson St,-87.62351,41.89766
1818,LaSalle St & Illinois St,-87.631697,41.890762
1819,Malcolm X College Vaccination Site,-87.673895,41.877618
1820,Broadway & Argyle St,-87.65966,41.973815
1821,Leavitt St & Addison St,-87.683359,41.946655
1822,Walsh Park,-87.667968,41.91461
1823,Elston Ave & George St,-87.69,41.93
1824,Jeffery Blvd & 67th St,-87.5771428255,41.77351755125
1825,Francisco Ave & Foster Ave,-87.7014194389,41.97563272521
1826,Dorchester Ave & 63rd St,-87.5914159893,41.7804056457
1827,Francisco Ave & Montrose Ave,-87.7,41.96
1828,Warren Park West,-87.688829,42.001785
1829,Wells St & Evergreen Ave,-87.63483,41.906724
1830,Lakeview Ave & Fullerton Pkwy,-87.638973,41.925858
1831,DuSable Lake Shore Dr & Wellington Ave,-87.63682901859283,41.9366884494997
1832,California Ave & Byron St,-87.698051113,41.95216219326
1833,Ping Tom Park (East),-87.63,41.86
1834,Jeffery Blvd & 71st St,-87.5764501141,41.76663823695
1835,State St & Harrison St,-87.627716,41.874053
1836,Racine Ave & 15th St,-87.656625,41.861267
1837,Damen Ave & Sunnyside Ave,-87.679258,41.96325
1838,Lincoln Park Conservatory,-87.63582453131676,41.92393131136619
1839,Oakley Ave & Irving Park Rd,-87.6860796243,41.95434085219
1840,Olive Harvey College,-87.59023368358612,41.70958113526255
1841,Blackstone Ave & Hyde Park Blvd,-87.590368,41.802562
1842,Clark St & North Ave,-87.631942,41.911974
1843,Kilbourn Ave & Milwaukee Ave,-87.74000823497772,41.94707089418471
1844,Wabash Ave & Roosevelt Rd,-87.625961,41.867227
1845,Western Ave & Congress Pkwy,-87.6864452757,41.87474885079
1846,Damen Ave & Chicago Ave,-87.67722,41.895769
1847,Commercial Ave & 83rd St,-87.551208,41.744615
1848,Kedzie Ave & Leland Ave,-87.7080519806,41.96668636205
1849,Buckingham Fountain,-87.62047290802002,41.8765351944122
1850,Rockwell St & Archer Ave,-87.69,41.82
1851,Morgan St & Polk St,-87.65103,41.871737
1852,900 W Harrison St,-87.649807,41.874754
1853,Halsted St & Polk St,-87.64664,41.87184
1854,N Paulina St & Lincoln Ave,-87.67,41.94
1855,Central Ave & Harrison St,-87.764499,41.872993
1856,Desplaines St & Randolph St,-87.6445705849,41.88461618962
1857,Franklin St & Lake St,-87.6355,41.885837
1858,Green St & Randolph St,-87.64872461557388,41.88318130597391
1859,Cottage Grove Ave & 47th St,-87.606755,41.809855
1860,Milwaukee Ave & Fullerton Ave,-87.7,41.92
1861,Burling St & Diversey Pkwy,-87.64776,41.93314
1862,Prairie Ave & 43rd St,-87.6194124619,41.81665889302
1863,Ellis Ave & 58th St,-87.601334,41.788746
1864,Wabash Ave & Wacker Pl,-87.62603,41.886875
1865,Wells St & Concord Ln,-87.634656,41.912133
1866,Stony Island Ave & 71st St,-87.5864608775,41.7664929373
1867,Ravenswood Ave & Berteau Ave,-87.673567,41.957921
1868,Leavitt St & Archer Ave,-87.6806044594,41.82879201994
1869,Cottage Grove Ave & 63rd St,-87.60583609342575,41.78060094521422
1870,Chicago Ave & Washington St,-87.679101,42.032562
1871,Albany Ave & Belmont Ave,-87.71,41.94
1872,Fairfield Ave & Roosevelt Rd,-87.694521,41.866624
1873,Wells St & 19th St,-87.633879,41.856802
1874,Leavitt St & Belmont Ave,-87.683282,41.939354
1875,Wood St & Milwaukee Ave,-87.672552,41.907655
1876,Halsted St & Roosevelt Rd,-87.648625,41.867324
1877,Sheffield Ave & Fullerton Ave,-87.6537080423,41.9256018819
1878,Central Park Ave & Ogden Ave,-87.71511733531952,41.854063503874464
1879,Washtenaw Ave & Lawrence Ave,-87.696027,41.968987
1880,Eberhart Ave & 131st St,-87.61071089698817,41.658413151101065
1881,California Ave & Altgeld St,-87.697668,41.92669
1882,Marshfield Ave & 44th St,-87.666589,41.813996
1883,Maplewood Ave & Peterson Ave,-87.6933696402,41.99023602867
1884,Campbell Ave & Montrose Ave,-87.6911650414,41.96152593287
1885,Rush St & Hubbard St,-87.626185,41.890173
1886,St Louis Ave & 59th St,-87.71,41.79
1887,Pulaski Rd & Eddy St (Temp),-87.731023,41.946264
1888,Laramie Ave & Madison St,-87.755337,41.880207
1889,Clark St & Newport St,-87.654678,41.94454
1890,Damen Ave & Pershing Rd,-87.676597,41.823192
1891,N Carpenter St & W Lake St,-87.65,41.89
1892,MLK Jr Dr & 47th St,-87.616279,41.809851
1893,Dodge Ave & Church St,-87.698224,42.048308
1894,Western Blvd & 48th Pl,-87.683392,41.805661
1895,Ogden Ave & Race Ave,-87.658751,41.891795
1896,Cornell Ave & Hyde Park Blvd,-87.586924,41.802406
1897,Kedzie Ave & 21st St,-87.7050730318,41.85353363213
1898,Marquette Ave & 89th St,-87.55834221839905,41.73366879071472
1899,Wolcott Ave & Fargo Ave,-87.677725,42.016977
1900,Racine Ave & Randolph St,-87.656853,41.884069
1901,Damen Ave & Coulter St,-87.67564,41.8492
1902,Budlong Woods Library,-87.6964225611,41.98366470886
1903,MLK Jr Dr & 56th St,-87.6158532619,41.79342945658
1904,Kostner Ave & Lake St,-87.73541,41.885928
1905,N Sheffield Ave & W Wellington Ave,-87.65,41.94
1906,Lockwood Ave & Wrightwood Ave,-87.76,41.93
1907,Wilton Ave & Belmont Ave,-87.65304,41.94018
1908,Cottage Grove Ave & 43rd St,-87.606582,41.816499
1909,Leavitt St & Chicago Ave,-87.682017,41.895501
1910,Princeton Ave & 47th St,-87.633449288,41.80931770924
1911,Kedzie Ave & Chicago Ave,-87.706128,41.895465
1912,Cottage Grove Ave & 51st St,-87.606615,41.803038
1913,Central Park Ave & North Ave,-87.7166319516,41.90965687563
1914,Avondale Ave & Irving Park Rd,-87.732002,41.953393
1915,Central St Metra,-87.69873,42.063598
1916,Austin Blvd & Madison St,-87.774453,41.880281
1917,State St & 29th St,-87.626938,41.841707
1918,Franklin St & Adams St (Temp),-87.63550400733948,41.87943409140013
1919,Lincoln Ave & Diversey Pkwy,-87.658617,41.932225
1920,Loomis St & Lexington St,-87.661501,41.872187
1921,Clark St & Lincoln Ave,-87.6346,41.915689
1922,Dayton St & North Ave,-87.6494219288,41.9105780349
1923,Leavitt St & North Ave,-87.6823890209198,41.91050936666395
1924,W Oakdale Ave & N Broadway,-87.64,41.94
1925,Laramie Ave & Kinzie St,-87.755527,41.887832
